
year,region_id,scenario_id,fuel,price_per_mmbtu
2026,MISO_LRZ1,REF,RESIDUAL,9.2585
2026,MISO_LRZ1,REF,URANIUM,0.61
2026,MISO_LRZ2,REF,GAS,2.5144
2026,MISO_LRZ2,REF,COAL,2.2459
2026,MISO_LRZ2,REF,DISTILLATE,13.7401
2026,MISO_LRZ2,REF,RESIDUAL,9.2585
2026,MISO_LRZ2,REF,URANIUM,0.61
2026,MISO_LRZ3,REF,GAS,2.5144
2026,MISO_LRZ3,REF,COAL,2.2459
2026,MISO_LRZ3,REF,DISTILLATE,13.7401
2026,MISO_LRZ3,REF,RESIDUAL,9.2585
2026,MISO_LRZ3,REF,URANIUM,0.61
2026,MISO_LRZ4,REF,GAS,2.5144
2026,MISO_LRZ4,REF,COAL,2.2459
2026,MISO_LRZ4,REF,DISTILLATE,13.7401
2026,MISO_LRZ4,REF,RESIDUAL,9.2585
2026,MISO_LRZ4,REF,URANIUM,0.61
2026,MISO_LRZ6,REF,GAS,2.5144
2026,MISO_LRZ6,REF,COAL,2.2459
2026,MISO_LRZ6,REF,DISTILLATE,13.7401
2026,MISO_LRZ6,REF,RESIDUAL,9.2585
2026,MISO_LRZ6,REF,URANIUM,0.61
2026,MISO_LRZ7,REF,GAS,2.5144
2026,MISO_LRZ7,REF,COAL,2.2459
2026,MISO_LRZ7,REF,DISTILLATE,13.7401
2026,MISO_LRZ7,REF,RESIDUAL,9.2585
2026,MISO_LRZ7,REF,URANIUM,0.61
2026,MISO_LRZ8,REF,GAS,2.5144
2026,MISO_LRZ8,REF,COAL,2.2459
2026,MISO_LRZ8,REF,DISTILLATE,13.7401
2026,MISO_LRZ8,REF,RESIDUAL,9.2585
2026,MISO_LRZ8,REF,URANIUM,0.61
2026,MISO_LRZ9,REF,GAS,2.5144
2026,MISO_LRZ9,REF,COAL,2.2459
2026,MISO_LRZ9,REF,DISTILLATE,13.7401
2026,MISO_LRZ9,REF,RESIDUAL,9.2585
2026,MISO_LRZ9,REF,URANIUM,0.61
2026,SOCO_SYS,REF,GAS,2.5144
2026,SOCO_SYS,REF,COAL,2.2459
2026,SOCO_SYS,REF,DISTILLATE,13.7401
2026,SOCO_SYS,REF,RESIDUAL,9.2585
2026,SOCO_SYS,REF,URANIUM,0.61
2026,TVA_SYS,REF,GAS,2.5144
2026,TVA_SYS,REF,COAL,2.2459
2026,TVA_SYS,REF,DISTILLATE,13.7401
2026,TVA_SYS,REF,RESIDUAL,9.2585
2026,TVA_SYS,REF,URANIUM,0.61
2026,DUK_SYS,REF,GAS,2.5144
2026,DUK_SYS,REF,COAL,2.2459
2026,DUK_SYS,REF,DISTILLATE,13.7401
2026,DUK_SYS,REF,RESIDUAL,9.2585
2026,DUK_SYS,REF,URANIUM,0.61
2026,SANTEE_COOPER_SYS,REF,GAS,2.5144
2026,SANTEE_COOPER_SYS,REF,COAL,2.2459
2026,SANTEE_COOPER_SYS,REF,DISTILLATE,13.7401
2026,SANTEE_COOPER_SYS,REF,RESIDUAL,9.2585
2026,SANTEE_COOPER_SYS,REF,URANIUM,0.61
2026,SCEG_SYS,REF,GAS,2.5144
2026,SCEG_SYS,REF,COAL,2.2459
2026,SCEG_SYS,REF,DISTILLATE,13.7401
2026,SCEG_SYS,REF,RESIDUAL,9.2585
2026,SCEG_SYS,REF,URANIUM,0.61
2026,ENTERGY_SYS,REF,GAS,2.5144
2026,ENTERGY_SYS,REF,COAL,2.2459
2026,ENTERGY_SYS,REF,DISTILLATE,13.7401
2026,ENTERGY_SYS,REF,RESIDUAL,9.2585
2026,ENTERGY_SYS,REF,URANIUM,0.61
2026,FPL_SYS,REF,GAS,2.5144
2026,FPL_SYS,REF,COAL,2.2459
2026,FPL_SYS,REF,DISTILLATE,13.7401
2026,FPL_SYS,REF,RESIDUAL,9.2585
2026,FPL_SYS,REF,URANIUM,0.61
2026,FPC_SYS,REF,GAS,2.5144
2026,FPC_SYS,REF,COAL,2.2459
2026,FPC_SYS,REF,DISTILLATE,13.7401
2026,FPC_SYS,REF,RESIDUAL,9.2585
2026,FPC_SYS,REF,URANIUM,0.61
2026,TECO_SYS,REF,GAS,2.5144
2026,TECO_SYS,REF,COAL,2.2459
2026,TECO_SYS,REF,DISTILLATE,13.7401
2026,TECO_SYS,REF,RESIDUAL,9.2585
2026,TECO_SYS,REF,URANIUM,0.61
2026,JEA_SYS,REF,GAS,2.5144
2026,JEA_SYS,REF,COAL,2.2459
2026,JEA_SYS,REF,DISTILLATE,13.7401
2026,JEA_SYS,REF,RESIDUAL,9.2585
2026,JEA_SYS,REF,URANIUM,0.61
2026,FMPA_SYS,REF,GAS,2.5144
2026,FMPA_SYS,REF,COAL,2.2459
2026,FMPA_SYS,REF,DISTILLATE,13.7401
2026,FMPA_SYS,REF,RESIDUAL,9.2585
2026,FMPA_SYS,REF,URANIUM,0.61
2026,FRCC_SYS,REF,GAS,2.5144
2026,FRCC_SYS,REF,COAL,2.2459
2026,FRCC_SYS,REF,DISTILLATE,13.7401
2026,FRCC_SYS,REF,RESIDUAL,9.2585
2026,FRCC_SYS,REF,URANIUM,0.61
2026,SPP_MO,REF,GAS,2.5144
2026,SPP_MO,REF,COAL,2.2459
2026,SPP_MO,REF,DISTILLATE,13.7401
2026,SPP_MO,REF,RESIDUAL,9.2585
2026,SPP_MO,REF,URANIUM,0.61
2026,SPP_AR,REF,GAS,2.5144
2026,SPP_AR,REF,COAL,2.2459
2026,SPP_AR,REF,DISTILLATE,13.7401
2026,SPP_AR,REF,RESIDUAL,9.2585
2026,SPP_AR,REF,URANIUM,0.61
2026,SPP_LA,REF,GAS,2.5144
2026,SPP_LA,REF,COAL,2.2459
2026,SPP_LA,REF,DISTILLATE,13.7401
2026,SPP_LA,REF,RESIDUAL,9.2585
2026,SPP_LA,REF,URANIUM,0.61
2026,SPP_OK,REF,GAS,2.5144
2026,SPP_OK,REF,COAL,2.2459
2026,SPP_OK,REF,DISTILLATE,13.7401
2026,SPP_OK,REF,RESIDUAL,9.2585
2026,SPP_OK,REF,URANIUM,0.61
2026,ONTARIO,REF,GAS,2.4104
2026,ONTARIO,REF,COAL,2.2459
2026,ONTARIO,REF,DISTILLATE,13.7401
2026,ONTARIO,REF,RESIDUAL,9.2585
2026,ONTARIO,REF,URANIUM,0.61
2026,QUEBEC,REF,GAS,2.4104
2026,QUEBEC,REF,COAL,2.2459
2026,QUEBEC,REF,DISTILLATE,13.7401
2026,QUEBEC,REF,RESIDUAL,9.2585
2026,QUEBEC,REF,URANIUM,0.61
2026,MARITIMES,REF,GAS,2.4104
2026,MARITIMES,REF,COAL,2.2459
2026,MARITIMES,REF,DISTILLATE,13.7401
2026,MARITIMES,REF,RESIDUAL,9.2585
2026,MARITIMES,REF,URANIUM,0.61
2026,CANADA_MARITIMES,REF,GAS,2.4104
2026,CANADA_MARITIMES,REF,COAL,2.2459
2026,CANADA_MARITIMES,REF,DISTILLATE,13.7401
2026,CANADA_MARITIMES,REF,RESIDUAL,9.2585
2026,CANADA_MARITIMES,REF,URANIUM,0.61
2027,ISO-NE_CT,REF,GAS,3.3408
2027,ISO-NE_CT,REF,COAL,2.2773
2027,ISO-NE_CT,REF,DISTILLATE,13.8836
2027,ISO-NE_CT,REF,RESIDUAL,9.3552
2027,ISO-NE_CT,REF,URANIUM,0.61
2027,ISO-NE_ME,REF,GAS,3.3408
2027,ISO-NE_ME,REF,COAL,2.2773
2027,ISO-NE_ME,REF,DISTILLATE,13.8836
2027,ISO-NE_ME,REF,RESIDUAL,9.3552
2027,ISO-NE_ME,REF,URANIUM,0.61
2027,ISO-NE_NH,REF,GAS,3.3408
2027,ISO-NE_NH,REF,COAL,2.2773
2027,ISO-NE_NH,REF,DISTILLATE,13.8836
2027,ISO-NE_NH,REF,RESIDUAL,9.3552
2027,ISO-NE_NH,REF,URANIUM,0.61
2027,ISO-NE_RI,REF,GAS,3.3408
2027,ISO-NE_RI,REF,COAL,2.2773
2027,ISO-NE_RI,REF,DISTILLATE,13.8836
2027,ISO-NE_RI,REF,RESIDUAL,9.3552
2027,ISO-NE_RI,REF,URANIUM,0.61
2027,ISO-NE_VT,REF,GAS,3.3408
2027,ISO-NE_VT,REF,COAL,2.2773
2027,ISO-NE_VT,REF,DISTILLATE,13.8836
2027,ISO-NE_VT,REF,RESIDUAL,9.3552
2027,ISO-NE_VT,REF,URANIUM,0.61
2027,ISO-NE_SEMA,REF,GAS,3.3408
2027,ISO-NE_SEMA,REF,COAL,2.2773
2027,ISO-NE_SEMA,REF,DISTILLATE,13.8836
2027,ISO-NE_SEMA,REF,RESIDUAL,9.3552
2027,ISO-NE_SEMA,REF,URANIUM,0.61
2027,ISO-NE_WCMA,REF,GAS,3.3408
2027,ISO-NE_WCMA,REF,COAL,2.2773
2027,ISO-NE_WCMA,REF,DISTILLATE,13.8836
2027,ISO-NE_WCMA,REF,RESIDUAL,9.3552
2027,ISO-NE_WCMA,REF,URANIUM,0.61
2027,ISO-NE_NEMA,REF,GAS,3.3408
2027,ISO-NE_NEMA,REF,COAL,2.2773
2027,ISO-NE_NEMA,REF,DISTILLATE,13.8836
2027,ISO-NE_NEMA,REF,RESIDUAL,9.3552
2027,ISO-NE_NEMA,REF,URANIUM,0.61
2027,NYISO_A,REF,GAS,2.7928
2027,NYISO_A,REF,COAL,2.2773
2027,NYISO_A,REF,DISTILLATE,13.8836
2027,NYISO_A,REF,RESIDUAL,9.3552
2027,NYISO_A,REF,URANIUM,0.61
2027,NYISO_B,REF,GAS,2.7928
2027,NYISO_B,REF,COAL,2.2773
2027,NYISO_B,REF,DISTILLATE,13.8836
2027,NYISO_B,REF,RESIDUAL,9.3552
2027,NYISO_B,REF,URANIUM,0.61
2027,NYISO_C,REF,GAS,2.7928
2027,NYISO_C,REF,COAL,2.2773
2027,NYISO_C,REF,DISTILLATE,13.8836
2027,NYISO_C,REF,RESIDUAL,9.3552
2027,NYISO_C,REF,URANIUM,0.61
2027,NYISO_D,REF,GAS,2.7928
2027,NYISO_D,REF,COAL,2.2773
2027,NYISO_D,REF,DISTILLATE,13.8836
2027,NYISO_D,REF,RESIDUAL,9.3552
2027,NYISO_D,REF,URANIUM,0.61
2027,NYISO_E,REF,GAS,2.7928
2027,NYISO_E,REF,COAL,2.2773
2027,NYISO_E,REF,DISTILLATE,13.8836
2027,NYISO_E,REF,RESIDUAL,9.3552
2027,NYISO_E,REF,URANIUM,0.61
2027,NYISO_F,REF,GAS,2.7928
2027,NYISO_F,REF,COAL,2.2773
2027,NYISO_F,REF,DISTILLATE,13.8836
2027,NYISO_F,REF,RESIDUAL,9.3552
2027,NYISO_F,REF,URANIUM,0.61
2027,NYISO_G,REF,GAS,2.7928
2027,NYISO_G,REF,COAL,2.2773
2027,NYISO_G,REF,DISTILLATE,13.8836
2027,NYISO_G,REF,RESIDUAL,9.3552
2027,NYISO_G,REF,URANIUM,0.61
2027,NYISO_H,REF,GAS,2.7928
2027,NYISO_H,REF,COAL,2.2773
2027,NYISO_H,REF,DISTILLATE,13.8836
2027,NYISO_H,REF,RESIDUAL,9.3552
2027,NYISO_H,REF,URANIUM,0.61
2027,NYISO_I,REF,GAS,2.7928
2027,NYISO_I,REF,COAL,2.2773
2027,NYISO_I,REF,DISTILLATE,13.8836
2027,NYISO_I,REF,RESIDUAL,9.3552
2027,NYISO_I,REF,URANIUM,0.61
2027,NYISO_J,REF,GAS,3.3408
2027,NYISO_J,REF,COAL,2.2773
2027,NYISO_J,REF,DISTILLATE,13.8836
2027,NYISO_J,REF,RESIDUAL,9.3552
2027,NYISO_J,REF,URANIUM,0.61
2027,NYISO_K,REF,GAS,3.3408
2027,NYISO_K,REF,COAL,2.2773
2027,NYISO_K,REF,DISTILLATE,13.8836
2027,NYISO_K,REF,RESIDUAL,9.3552
2027,NYISO_K,REF,URANIUM,0.61
2027,PJM_AECO,REF,GAS,2.7928
2027,PJM_AECO,REF,COAL,2.2773
2027,PJM_AECO,REF,DISTILLATE,13.8836
2027,PJM_AECO,REF,RESIDUAL,9.3552
2027,PJM_AECO,REF,URANIUM,0.61
2027,PJM_APS,REF,GAS,2.7928
2027,PJM_APS,REF,COAL,2.2773
2027,PJM_APS,REF,DISTILLATE,13.8836
2027,PJM_APS,REF,RESIDUAL,9.3552
2027,PJM_APS,REF,URANIUM,0.61
2027,PJM_AEP,REF,GAS,2.7928
2027,PJM_AEP,REF,COAL,2.2773
2027,PJM_AEP,REF,DISTILLATE,13.8836
2027,PJM_AEP,REF,RESIDUAL,9.3552
2027,PJM_AEP,REF,URANIUM,0.61
2027,PJM_ATSI,REF,GAS,2.7928
2027,PJM_ATSI,REF,COAL,2.2773
2027,PJM_ATSI,REF,DISTILLATE,13.8836
2027,PJM_ATSI,REF,RESIDUAL,9.3552
2027,PJM_ATSI,REF,URANIUM,0.61
2027,PJM_BGE,REF,GAS,2.7928
2027,PJM_BGE,REF,COAL,2.2773
2027,PJM_BGE,REF,DISTILLATE,13.8836
2027,PJM_BGE,REF,RESIDUAL,9.3552
2027,PJM_BGE,REF,URANIUM,0.61
2027,PJM_COMED,REF,GAS,2.7928
2027,PJM_COMED,REF,COAL,2.2773
2027,PJM_COMED,REF,DISTILLATE,13.8836
2027,PJM_COMED,REF,RESIDUAL,9.3552
2027,PJM_COMED,REF,URANIUM,0.61
2027,PJM_DAYTON,REF,GAS,2.7928
2027,PJM_DAYTON,REF,COAL,2.2773
2027,PJM_DAYTON,REF,DISTILLATE,13.8836
2027,PJM_DAYTON,REF,RESIDUAL,9.3552
2027,PJM_DAYTON,REF,URANIUM,0.61
2027,PJM_DEOK,REF,GAS,2.7928
2027,PJM_DEOK,REF,COAL,2.2773
2027,PJM_DEOK,REF,DISTILLATE,13.8836
2027,PJM_DEOK,REF,RESIDUAL,9.3552
2027,PJM_DEOK,REF,URANIUM,0.61
2027,PJM_DOM,REF,GAS,2.7928
2027,PJM_DOM,REF,COAL,2.2773
2027,PJM_DOM,REF,DISTILLATE,13.8836
2027,PJM_DOM,REF,RESIDUAL,9.3552
2027,PJM_DOM,REF,URANIUM,0.61
2027,PJM_DPL,REF,GAS,2.7928
2027,PJM_DPL,REF,COAL,2.2773
2027,PJM_DPL,REF,DISTILLATE,13.8836
2027,PJM_DPL,REF,RESIDUAL,9.3552
2027,PJM_DPL,REF,URANIUM,0.61
2027,PJM_DUQ,REF,GAS,2.7928
2027,PJM_DUQ,REF,COAL,2.2773
2027,PJM_DUQ,REF,DISTILLATE,13.8836
2027,PJM_DUQ,REF,RESIDUAL,9.3552
2027,PJM_DUQ,REF,URANIUM,0.61
2027,PJM_JCPL,REF,GAS,2.7928
2027,PJM_JCPL,REF,COAL,2.2773
2027,PJM_JCPL,REF,DISTILLATE,13.8836
2027,PJM_JCPL,REF,RESIDUAL,9.3552
2027,PJM_JCPL,REF,URANIUM,0.61
2027,PJM_METED,REF,GAS,2.7928
2027,PJM_METED,REF,COAL,2.2773
2027,PJM_METED,REF,DISTILLATE,13.8836
2027,PJM_METED,REF,RESIDUAL,9.3552
2027,PJM_METED,REF,URANIUM,0.61
2027,PJM_PECO,REF,GAS,2.7928
2027,PJM_PECO,REF,COAL,2.2773
2027,PJM_PECO,REF,DISTILLATE,13.8836
2027,PJM_PECO,REF,RESIDUAL,9.3552
2027,PJM_PECO,REF,URANIUM,0.61
2027,PJM_PENELEC,REF,GAS,2.7928
2027,PJM_PENELEC,REF,COAL,2.2773
2027,PJM_PENELEC,REF,DISTILLATE,13.8836
2027,PJM_PENELEC,REF,RESIDUAL,9.3552
2027,PJM_PENELEC,REF,URANIUM,0.61
2027,PJM_PEPCO,REF,GAS,2.7928
2027,PJM_PEPCO,REF,COAL,2.2773
2027,PJM_PEPCO,REF,DISTILLATE,13.8836
2027,PJM_PEPCO,REF,RESIDUAL,9.3552
2027,PJM_PEPCO,REF,URANIUM,0.61
2027,PJM_PPL,REF,GAS,2.7928
2027,PJM_PPL,REF,COAL,2.2773
2027,PJM_PPL,REF,DISTILLATE,13.8836
2027,PJM_PPL,REF,RESIDUAL,9.3552
2027,PJM_PPL,REF,URANIUM,0.61
2027,PJM_PSEG,REF,GAS,2.7928
2027,PJM_PSEG,REF,COAL,2.2773
2027,PJM_PSEG,REF,DISTILLATE,13.8836
2027,PJM_PSEG,REF,RESIDUAL,9.3552
2027,PJM_PSEG,REF,URANIUM,0.61
2027,PJM_RECO,REF,GAS,2.7928
2027,PJM_RECO,REF,COAL,2.2773
2027,PJM_RECO,REF,DISTILLATE,13.8836
2027,PJM_RECO,REF,RESIDUAL,9.3552
2027,PJM_RECO,REF,URANIUM,0.61
2027,MISO_NORTH,REF,GAS,2.6388
2027,MISO_NORTH,REF,COAL,2.2773
2027,MISO_NORTH,REF,DISTILLATE,13.8836
2027,MISO_NORTH,REF,RESIDUAL,9.3552
2027,MISO_NORTH,REF,URANIUM,0.61
2027,MISO_SOUTH,REF,GAS,2.6388
2027,MISO_SOUTH,REF,COAL,2.2773
2027,MISO_SOUTH,REF,DISTILLATE,13.8836
2027,MISO_SOUTH,REF,RESIDUAL,9.3552
2027,MISO_SOUTH,REF,URANIUM,0.61
2027,MISO_LRZ1,REF,GAS,2.6388
2027,MISO_LRZ1,REF,COAL,2.2773
2027,MISO_LRZ1,REF,DISTILLATE,13.8836
2027,MISO_LRZ1,REF,RESIDUAL,9.3552
2027,MISO_LRZ1,REF,URANIUM,0.61
2027,MISO_LRZ2,REF,GAS,2.6388
2027,MISO_LRZ2,REF,COAL,2.2773
2027,MISO_LRZ2,REF,DISTILLATE,13.8836
2027,MISO_LRZ2,REF,RESIDUAL,9.3552
2027,MISO_LRZ2,REF,URANIUM,0.61
2027,MISO_LRZ3,REF,GAS,2.6388
2027,MISO_LRZ3,REF,COAL,2.2773
2027,MISO_LRZ3,REF,DISTILLATE,13.8836
2027,MISO_LRZ3,REF,RESIDUAL,9.3552
2027,MISO_LRZ3,REF,URANIUM,0.61
2027,MISO_LRZ4,REF,GAS,2.6388
2027,MISO_LRZ4,REF,COAL,2.2773
2027,MISO_LRZ4,REF,DISTILLATE,13.8836
2027,MISO_LRZ4,REF,RESIDUAL,9.3552
2027,MISO_LRZ4,REF,URANIUM,0.61
2027,MISO_LRZ6,REF,GAS,2.6388
2027,MISO_LRZ6,REF,COAL,2.2773
2027,MISO_LRZ6,REF,DISTILLATE,13.8836
2027,MISO_LRZ6,REF,RESIDUAL,9.3552
2027,MISO_LRZ6,REF,URANIUM,0.61
2027,MISO_LRZ7,REF,GAS,2.6388
2027,MISO_LRZ7,REF,COAL,2.2773
2027,MISO_LRZ7,REF,DISTILLATE,13.8836
2027,MISO_LRZ7,REF,RESIDUAL,9.3552
2027,MISO_LRZ7,REF,URANIUM,0.61
2027,MISO_LRZ8,REF,GAS,2.6388
2027,MISO_LRZ8,REF,COAL,2.2773
2027,MISO_LRZ8,REF,DISTILLATE,13.8836
2027,MISO_LRZ8,REF,RESIDUAL,9.3552
2027,MISO_LRZ8,REF,URANIUM,0.61
2027,MISO_LRZ9,REF,GAS,2.6388
2027,MISO_LRZ9,REF,COAL,2.2773
2027,MISO_LRZ9,REF,DISTILLATE,13.8836
2027,MISO_LRZ9,REF,RESIDUAL,9.3552
2027,MISO_LRZ9,REF,URANIUM,0.61
2027,SOCO_SYS,REF,GAS,2.6388
2027,SOCO_SYS,REF,COAL,2.2773
2027,SOCO_SYS,REF,DISTILLATE,13.8836
2027,SOCO_SYS,REF,RESIDUAL,9.3552
2027,SOCO_SYS,REF,URANIUM,0.61
2027,TVA_SYS,REF,GAS,2.6388
2027,TVA_SYS,REF,COAL,2.2773
2027,TVA_SYS,REF,DISTILLATE,13.8836
2027,TVA_SYS,REF,RESIDUAL,9.3552
2027,TVA_SYS,REF,URANIUM,0.61
2027,DUK_SYS,REF,GAS,2.6388
2027,DUK_SYS,REF,COAL,2.2773
2027,DUK_SYS,REF,DISTILLATE,13.8836
2027,DUK_SYS,REF,RESIDUAL,9.3552
2027,DUK_SYS,REF,URANIUM,0.61
2027,SANTEE_COOPER_SYS,REF,GAS,2.6388
2027,SANTEE_COOPER_SYS,REF,COAL,2.2773
2027,SANTEE_COOPER_SYS,REF,DISTILLATE,13.8836
2027,SANTEE_COOPER_SYS,REF,RESIDUAL,9.3552
2027,SANTEE_COOPER_SYS,REF,URANIUM,0.61
2027,SCEG_SYS,REF,GAS,2.6388
2027,SCEG_SYS,REF,COAL,2.2773
2027,SCEG_SYS,REF,DISTILLATE,13.8836
2027,SCEG_SYS,REF,RESIDUAL,9.3552
2027,SCEG_SYS,REF,URANIUM,0.61
2027,ENTERGY_SYS,REF,GAS,2.6388
2027,ENTERGY_SYS,REF,COAL,2.2773
2027,ENTERGY_SYS,REF,DISTILLATE,13.8836
2027,ENTERGY_SYS,REF,RESIDUAL,9.3552
2027,ENTERGY_SYS,REF,URANIUM,0.61
2027,FPL_SYS,REF,GAS,2.6388
2027,FPL_SYS,REF,COAL,2.2773
2027,FPL_SYS,REF,DISTILLATE,13.8836
2027,FPL_SYS,REF,RESIDUAL,9.3552
2027,FPL_SYS,REF,URANIUM,0.61
2027,FPC_SYS,REF,GAS,2.6388
2027,FPC_SYS,REF,COAL,2.2773
2027,FPC_SYS,REF,DISTILLATE,13.8836
2027,FPC_SYS,REF,RESIDUAL,9.3552
2027,FPC_SYS,REF,URANIUM,0.61
2027,TECO_SYS,REF,GAS,2.6388
2027,TECO_SYS,REF,COAL,2.2773
2027,TECO_SYS,REF,DISTILLATE,13.8836
2027,TECO_SYS,REF,RESIDUAL,9.3552
2027,TECO_SYS,REF,URANIUM,0.61
2027,JEA_SYS,REF,GAS,2.6388
2027,JEA_SYS,REF,COAL,2.2773
2027,JEA_SYS,REF,DISTILLATE,13.8836
2027,JEA_SYS,REF,RESIDUAL,9.3552
2027,JEA_SYS,REF,URANIUM,0.61
2027,FMPA_SYS,REF,GAS,2.6388
2027,FMPA_SYS,REF,COAL,2.2773
2027,FMPA_SYS,REF,DISTILLATE,13.8836
2027,FMPA_SYS,REF,RESIDUAL,9.3552
2027,FMPA_SYS,REF,URANIUM,0.61
2027,FRCC_SYS,REF,GAS,2.6388
2027,FRCC_SYS,REF,COAL,2.2773
2027,FRCC_SYS,REF,DISTILLATE,13.8836
2027,FRCC_SYS,REF,RESIDUAL,9.3552
2027,FRCC_SYS,REF,URANIUM,0.61
2027,SPP_MO,REF,GAS,2.6388
2027,SPP_MO,REF,COAL,2.2773
2027,SPP_MO,REF,DISTILLATE,13.8836
2027,SPP_MO,REF,RESIDUAL,9.3552
2027,SPP_MO,REF,URANIUM,0.61
2027,SPP_AR,REF,GAS,2.6388
2027,SPP_AR,REF,COAL,2.2773
2027,SPP_AR,REF,DISTILLATE,13.8836
2027,SPP_AR,REF,RESIDUAL,9.3552
2027,SPP_AR,REF,URANIUM,0.61
2027,SPP_LA,REF,GAS,2.6388
2027,SPP_LA,REF,COAL,2.2773
2027,SPP_LA,REF,DISTILLATE,13.8836
2027,SPP_LA,REF,RESIDUAL,9.3552
2027,SPP_LA,REF,URANIUM,0.61
2027,SPP_OK,REF,GAS,2.6388
2027,SPP_OK,REF,COAL,2.2773
2027,SPP_OK,REF,DISTILLATE,13.8836
2027,SPP_OK,REF,RESIDUAL,9.3552
2027,SPP_OK,REF,URANIUM,0.61
2027,ONTARIO,REF,GAS,2.5308
2027,ONTARIO,REF,COAL,2.2773
2027,ONTARIO,REF,DISTILLATE,13.8836
2027,ONTARIO,REF,RESIDUAL,9.3552
2027,ONTARIO,REF,URANIUM,0.61
2027,QUEBEC,REF,GAS,2.5308
2027,QUEBEC,REF,COAL,2.2773
2027,QUEBEC,REF,DISTILLATE,13.8836
2027,QUEBEC,REF,RESIDUAL,9.3552
2027,QUEBEC,REF,URANIUM,0.61
2027,MARITIMES,REF,GAS,2.5308
2027,MARITIMES,REF,COAL,2.2773
2027,MARITIMES,REF,DISTILLATE,13.8836
2027,MARITIMES,REF,RESIDUAL,9.3552
2027,MARITIMES,REF,URANIUM,0.61
2027,CANADA_MARITIMES,REF,GAS,2.5308
2027,CANADA_MARITIMES,REF,COAL,2.2773
2027,CANADA_MARITIMES,REF,DISTILLATE,13.8836
2027,CANADA_MARITIMES,REF,RESIDUAL,9.3552
2027,CANADA_MARITIMES,REF,URANIUM,0.61
2028,ISO-NE_CT,REF,GAS,3.4912
2028,ISO-NE_CT,REF,COAL,2.3087
2028,ISO-NE_CT,REF,DISTILLATE,14.0271
2028,ISO-NE_CT,REF,RESIDUAL,9.4519
2028,ISO-NE_CT,REF,URANIUM,0.61
2028,ISO-NE_ME,REF,GAS,3.4912
2028,ISO-NE_ME,REF,COAL,2.3087
2028,ISO-NE_ME,REF,DISTILLATE,14.0271
2028,ISO-NE_ME,REF,RESIDUAL,9.4519
2028,ISO-NE_ME,REF,URANIUM,0.61
2028,ISO-NE_NH,REF,GAS,3.4912
2028,ISO-NE_NH,REF,COAL,2.3087
2028,ISO-NE_NH,REF,DISTILLATE,14.0271
2028,ISO-NE_NH,REF,RESIDUAL,9.4519
2028,ISO-NE_NH,REF,URANIUM,0.61
2028,ISO-NE_RI,REF,GAS,3.4912
2028,ISO-NE_RI,REF,COAL,2.3087
2028,ISO-NE_RI,REF,DISTILLATE,14.0271
2028,ISO-NE_RI,REF,RESIDUAL,9.4519
2028,ISO-NE_RI,REF,URANIUM,0.61
2028,ISO-NE_VT,REF,GAS,3.4912
2028,ISO-NE_VT,REF,COAL,2.3087
2028,ISO-NE_VT,REF,DISTILLATE,14.0271
2028,ISO-NE_VT,REF,RESIDUAL,9.4519
2028,ISO-NE_VT,REF,URANIUM,0.61
2028,ISO-NE_SEMA,REF,GAS,3.4912
2028,ISO-NE_SEMA,REF,COAL,2.3087
2028,ISO-NE_SEMA,REF,DISTILLATE,14.0271
2028,ISO-NE_SEMA,REF,RESIDUAL,9.4519
2028,ISO-NE_SEMA,REF,URANIUM,0.61
2028,ISO-NE_WCMA,REF,GAS,3.4912
2028,ISO-NE_WCMA,REF,COAL,2.3087
2028,ISO-NE_WCMA,REF,DISTILLATE,14.0271
2028,ISO-NE_WCMA,REF,RESIDUAL,9.4519
2028,ISO-NE_WCMA,REF,URANIUM,0.61
2028,ISO-NE_NEMA,REF,GAS,3.4912
2028,ISO-NE_NEMA,REF,COAL,2.3087
2028,ISO-NE_NEMA,REF,DISTILLATE,14.0271
2028,ISO-NE_NEMA,REF,RESIDUAL,9.4519
2028,ISO-NE_NEMA,REF,URANIUM,0.61
2028,NYISO_A,REF,GAS,2.9192
2028,NYISO_A,REF,COAL,2.3087
2028,NYISO_A,REF,DISTILLATE,14.0271
2028,NYISO_A,REF,RESIDUAL,9.4519
2028,NYISO_A,REF,URANIUM,0.61
2028,NYISO_B,REF,GAS,2.9192
2028,NYISO_B,REF,COAL,2.3087
2028,NYISO_B,REF,DISTILLATE,14.0271
2028,NYISO_B,REF,RESIDUAL,9.4519
2028,NYISO_B,REF,URANIUM,0.61
2028,NYISO_C,REF,GAS,2.9192
2028,NYISO_C,REF,COAL,2.3087
2028,NYISO_C,REF,DISTILLATE,14.0271
2028,NYISO_C,REF,RESIDUAL,9.4519
2028,NYISO_C,REF,URANIUM,0.61
2028,NYISO_D,REF,GAS,2.9192
2028,NYISO_D,REF,COAL,2.3087
2028,NYISO_D,REF,DISTILLATE,14.0271
2028,NYISO_D,REF,RESIDUAL,9.4519
2028,NYISO_D,REF,URANIUM,0.61
2028,NYISO_E,REF,GAS,2.9192
2028,NYISO_E,REF,COAL,2.3087
2028,NYISO_E,REF,DISTILLATE,14.0271
2028,NYISO_E,REF,RESIDUAL,9.4519
2028,NYISO_E,REF,URANIUM,0.61
2028,NYISO_F,REF,GAS,2.9192
2028,NYISO_F,REF,COAL,2.3087
